,train_loss,test_loss,test_acc,epoch,lr
0,2837.264404296875,572.863037109375,0.03999999910593033,0,0.0001
1,4.8241625,394.2477111816406,1.8799999952316284,0,0.7002739906311035
2,4.3948736,373.649658203125,2.2200000286102295,1,0.6916771531105042
3,4.2803383,359.7078857421875,3.879999876022339,2,0.6880011558532715
4,4.188965,357.5025634765625,4.619999885559082,3,0.6849398612976074
5,4.056918,353.8143005371094,5.71999979019165,4,0.6826390624046326
6,4.028533,368.73590087890625,6.419999599456787,5,0.6803028583526611
7,4.087029,406.4476318359375,6.949999809265137,6,0.6779831051826477
8,3.9252172,402.235595703125,7.539999961853027,7,0.675830066204071
9,3.940227,403.1479187011719,7.62999963760376,8,0.673886775970459
10,3.9089875,396.37939453125,8.229999542236328,9,0.6720722317695618
11,3.7243412,392.3453063964844,9.050000190734863,10,0.6703823804855347
12,3.6063874,398.1211242675781,9.429999351501465,11,0.6686885356903076
13,3.64637,387.198486328125,9.989999771118164,12,0.6669057607650757
14,3.8890998,380.4721374511719,10.769999504089355,13,0.6650279760360718
15,3.7658043,381.522216796875,11.229999542236328,14,0.6632911562919617
16,4.172494,342.3164367675781,4.319999694824219,15,0.6601446866989136
17,4.4270315,334.9176330566406,5.710000038146973,16,0.6578080058097839
18,4.161201,328.9488525390625,6.359999656677246,17,0.6559445261955261
19,3.8395011,324.8470764160156,7.579999923706055,18,0.6540560722351074
20,3.8229775,326.17974853515625,7.9599995613098145,19,0.6523748636245728
21,3.641084,325.59906005859375,8.149999618530273,20,0.6508215069770813
22,3.6244931,321.5498046875,9.1899995803833,21,0.6494136452674866
23,3.7372582,320.7105407714844,8.319999694824219,22,0.6478273868560791
24,3.928021,322.02154541015625,9.119999885559082,23,0.646324634552002
25,3.830646,317.3082580566406,9.34999942779541,24,0.6450940370559692
26,3.851694,317.0003356933594,9.539999961853027,25,0.6437995433807373
27,3.6485953,314.9082336425781,10.079999923706055,26,0.6422662138938904
28,3.9574857,313.251708984375,10.34000015258789,27,0.6409988403320312
29,3.8984413,311.63323974609375,10.300000190734863,28,0.6396703720092773
30,3.645752,314.3143615722656,10.889999389648438,29,0.6384060978889465
31,3.835595,310.2213439941406,10.929999351501465,30,0.6370283365249634
32,3.6428573,315.66912841796875,10.979999542236328,31,0.63572758436203
33,3.3982518,314.30084228515625,11.40999984741211,32,0.6344391107559204
34,4.3093348,332.7831115722656,5.239999771118164,33,0.6330154538154602
35,3.535422,318.0308837890625,9.460000038146973,34,0.6300399899482727
36,3.756783,313.94549560546875,10.239999771118164,35,0.6279076933860779
37,4.1661277,316.0185852050781,10.559999465942383,36,0.6262322664260864
38,3.7361991,309.0508117675781,11.829999923706055,37,0.6247620582580566
39,3.8000321,308.8392028808594,11.559999465942383,38,0.6235290169715881
