,train_loss,test_loss,test_acc,epoch,lr
0,2852.67333984375,576.745849609375,0.05999999865889549,0,0.0001
1,6.6374636,523.8394775390625,0.7199999690055847,0,0.0001
2,6.106503,485.82464599609375,1.0799999237060547,1,0.0001
3,5.830222,458.3972473144531,1.3899999856948853,2,0.0001
4,5.6741285,439.03216552734375,1.2899999618530273,3,0.0001
5,5.2433968,424.3816833496094,1.1899999380111694,4,0.0001
6,5.069815,414.9161376953125,1.1999999284744263,5,0.0001
7,5.1192484,405.9219970703125,1.3600000143051147,6,0.0001
8,5.172505,400.5645446777344,1.5399999618530273,7,0.0001
9,5.025157,396.5846252441406,1.209999918937683,8,0.0001
10,5.0453014,393.0049133300781,1.3700000047683716,9,0.0001
11,4.966339,391.68310546875,1.1799999475479126,10,0.0001
12,4.901761,388.6964416503906,1.209999918937683,11,0.0001
13,4.8664074,386.3244934082031,1.7299998998641968,12,0.0001
14,4.9313517,385.6318664550781,1.3399999141693115,13,0.0001
15,4.8653193,384.30340576171875,1.4399999380111694,14,0.0001
16,4.808143,382.94903564453125,1.6200000047683716,15,0.0001
17,4.9575505,382.8500671386719,1.309999942779541,16,0.0001
18,4.817321,381.9068298339844,1.2200000286102295,17,0.0001
19,4.760974,381.5723571777344,1.4299999475479126,18,0.0001
20,4.818004,380.4823913574219,1.649999976158142,19,0.0001
21,4.8290854,379.62933349609375,1.409999966621399,20,0.0001
22,4.782419,379.8685607910156,1.2999999523162842,21,0.0001
23,4.7748504,378.3905944824219,1.3600000143051147,22,0.0001
24,4.797461,378.0931396484375,1.5399999618530273,23,0.0001
25,4.941644,377.39752197265625,1.409999966621399,24,0.0001
26,4.665543,377.035400390625,1.649999976158142,25,0.0001
27,4.833554,377.13092041015625,1.559999942779541,26,0.0001
28,4.777847,376.0900573730469,1.5799999237060547,27,0.0001
29,4.806704,376.1468505859375,1.5,28,0.0001
30,4.795726,376.1962890625,1.6299999952316284,29,0.0001
31,4.7126822,375.46826171875,1.5699999332427979,30,0.0001
32,4.5766463,373.90234375,1.5799999237060547,31,0.0001
33,4.625315,375.7076110839844,1.2899999618530273,32,0.0001
34,4.739411,374.9845275878906,1.5099999904632568,33,0.0001
35,4.69395,373.97320556640625,1.659999966621399,34,0.0001
36,4.702971,374.62322998046875,1.659999966621399,35,0.0001
37,4.7420897,373.9457092285156,1.6699999570846558,36,0.0001
38,4.73782,373.9167785644531,1.5499999523162842,37,0.0001
39,4.7255335,373.7311706542969,1.5199999809265137,38,0.0001
40,4.625695,373.0945739746094,1.8299999237060547,39,0.0001
41,4.7658587,373.99273681640625,1.8700000047683716,40,0.0001
42,4.749648,373.2821350097656,1.6299999952316284,41,0.0001
43,4.876006,373.3092041015625,1.559999942779541,42,0.0001
44,4.7874417,372.4730529785156,1.6100000143051147,43,0.0001
45,4.7302895,372.1380615234375,1.8399999141693115,44,0.0001
46,4.6470957,371.7067565917969,1.5399999618530273,45,0.0001
47,4.7249775,372.1667175292969,1.709999918937683,46,0.0001
48,4.682341,371.55938720703125,1.7299998998641968,47,0.0001
49,4.5174,371.4857177734375,1.5,48,0.0001
50,4.850337,371.5536804199219,1.5699999332427979,49,0.0001
51,4.7165246,371.54913330078125,1.7400000095367432,50,0.0001
52,4.771923,370.5804138183594,1.71999990940094,51,0.0001
53,4.7507343,371.37677001953125,1.6699999570846558,52,0.0001
54,4.9133162,369.63916015625,1.6999999284744263,53,0.0001
55,4.7196174,370.6422119140625,1.5699999332427979,54,0.0001
56,4.675805,370.3860168457031,1.7299998998641968,55,0.0001
57,4.6276054,369.45025634765625,1.71999990940094,56,0.0001
58,4.671878,368.8977355957031,1.7899999618530273,57,0.0001
59,4.441126,369.60693359375,1.7799999713897705,58,0.0001
60,4.65734,369.6551208496094,1.709999918937683,59,0.0001
61,4.6492276,369.0220642089844,1.75,60,0.0001
62,4.49832,369.5592041015625,1.8700000047683716,61,0.0001
63,4.5201654,369.539794921875,1.6899999380111694,62,0.0001
64,4.711196,369.9219665527344,1.6100000143051147,63,0.0001
65,4.5983543,369.97454833984375,1.7799999713897705,64,0.0001
66,4.6613503,369.6126708984375,2.0299999713897705,65,0.0001
67,4.6119113,368.8258056640625,1.96999990940094,66,0.0001
68,4.717622,370.3523254394531,1.7299998998641968,67,0.0001
69,4.6737924,369.1723327636719,1.8499999046325684,68,0.0001
70,4.663069,368.82879638671875,1.6999999284744263,69,0.0001
71,4.7851267,368.6623229980469,1.75,70,0.0001
72,4.5846577,369.61602783203125,1.7699999809265137,71,0.0001
73,4.5960093,368.5398864746094,1.6399999856948853,72,0.0001
74,4.6831136,368.11376953125,1.7299998998641968,73,0.0001
75,4.747779,368.47802734375,1.909999966621399,74,0.0001
76,4.7889795,368.1894226074219,1.96999990940094,75,0.0001
77,4.584763,367.742919921875,1.96999990940094,76,0.0001
78,4.631935,367.89373779296875,2.049999952316284,77,0.0001
79,4.841037,367.156982421875,2.009999990463257,78,0.0001
80,4.6147165,367.0146484375,1.8599998950958252,79,0.0001
81,4.6992693,366.2334899902344,1.909999966621399,80,0.0001
82,4.616285,366.79779052734375,1.9199999570846558,81,0.0001
83,4.7216263,365.9601135253906,2.069999933242798,82,0.0001
84,4.634263,366.8312072753906,2.0399999618530273,83,0.0001
85,4.6455903,365.96453857421875,1.9299999475479126,84,0.0001
86,4.557107,365.7320556640625,1.9299999475479126,85,0.0001
87,4.6783977,365.4455871582031,2.059999942779541,86,0.0001
88,4.598775,365.36895751953125,2.200000047683716,87,0.0001
89,4.5373216,364.92205810546875,2.2699999809265137,88,0.0001
