,train_loss,test_loss,test_acc,epoch,lr
0,1081.0069580078125,182.0928955078125,9.309999465942383,0,0.0001
1,2.278103,180.15963745117188,29.099998474121094,0,0.002174254972487688
2,2.1862602,171.6849822998047,61.31999969482422,1,0.005082560703158379
3,0.961545,81.26605987548828,76.25999450683594,2,0.015790028497576714
4,0.55134964,35.60249328613281,87.97000122070312,3,0.0171539057046175
5,0.513745,28.47571563720703,89.63999938964844,4,0.015419448725879192
6,0.2870477,25.632282257080078,90.5,5,0.013348134234547615
7,0.3201074,24.046152114868164,91.06999969482422,6,0.011443374678492546
8,0.37466872,22.933055877685547,91.72000122070312,7,0.009641062468290329
9,0.19087134,22.148752212524414,91.69999694824219,8,0.00845303200185299
10,0.35903335,21.415733337402344,92.23999786376953,9,0.007505768910050392
11,0.39595675,21.071863174438477,92.3699951171875,10,0.006584046874195337
12,0.27570623,20.49934196472168,92.61000061035156,11,0.005621170159429312
13,0.2362566,20.19780158996582,92.75,12,0.0044212182983756065
14,0.1437339,19.871370315551758,92.79999542236328,13,0.004184332676231861
15,0.19878323,19.64934539794922,92.86000061035156,14,0.003842694917693734
16,0.15771753,19.39780044555664,93.02999877929688,15,0.0030109533108770847
17,0.22074933,19.236902236938477,93.06999969482422,16,0.002704000100493431
18,0.18672545,19.080583572387695,93.18000030517578,17,0.001868721446953714
19,0.18481492,18.967391967773438,93.20999908447266,18,0.0012942659668624401
20,0.38897228,18.893348693847656,93.20999908447266,19,0.0014911915641278028
21,0.17866296,18.80067253112793,93.23999786376953,20,0.0012652869336307049
22,0.25371376,18.731586456298828,93.25,21,0.0009124710340984166
23,0.3548707,18.686708450317383,93.23999786376953,22,0.0007410546531900764
24,0.21679235,18.656341552734375,93.2699966430664,23,0.0004993125330656767
25,0.2765628,18.625831604003906,93.32999420166016,24,0.0003211378352716565
26,0.64199775,18.591320037841797,93.29000091552734,25,0.0002586849150247872
27,0.22663783,18.57898712158203,93.31999969482422,26,0.0006125968066044152
28,0.21190993,18.53672981262207,93.31999969482422,27,0.00019368466746527702
29,0.18872495,18.54090118408203,93.32999420166016,28,-1.1807836017396767e-05
30,0.24602659,18.545927047729492,93.30999755859375,29,-0.000206502852961421
31,0.4126837,18.569963455200195,93.30999755859375,30,-0.0001222377031808719
32,0.2672895,18.595369338989258,93.25999450683594,31,0.0001099179353332147
33,0.24071556,18.537555694580078,93.29999542236328,32,0.0006695311749354005
34,0.26871783,18.482807159423828,93.38999938964844,33,0.0010024739895015955
35,0.15350641,18.441341400146484,93.32999420166016,34,0.0012241407530382276
36,0.31428695,18.33578872680664,93.37999725341797,35,0.0012195135932415724
37,0.2987716,18.285985946655273,93.36000061035156,36,0.0007987084100022912
38,0.12660272,18.25847625732422,93.40999603271484,37,0.000699465221259743
39,0.19101317,18.20865249633789,93.47000122070312,38,0.0006393911899067461
40,0.17446508,18.178312301635742,93.45999908447266,39,0.0006387252942658961
41,0.27914998,18.144729614257812,93.47999572753906,40,0.0006239790818654001
42,0.31569847,18.110654830932617,93.47999572753906,41,0.0005520883714780211
43,0.15089016,18.082809448242188,93.48999786376953,42,0.0004541928065009415
44,0.21823885,18.060693740844727,93.47999572753906,43,0.0004937953781336546
45,0.35207555,18.025144577026367,93.47999572753906,44,0.0006400364800356328
46,0.24833475,18.001399993896484,93.52999877929688,45,0.00032932229805737734
47,0.17722486,17.986995697021484,93.5199966430664,46,7.146675488911569e-05
48,0.2299665,17.97838020324707,93.5199966430664,47,4.6606387513747904e-06
49,0.1550574,17.98900604248047,93.5199966430664,48,0.0001106976269511506
50,0.18202902,17.98003387451172,93.48999786376953,49,0.00026206334587186575
51,0.23061174,17.9762020111084,93.54999542236328,50,4.822029950446449e-05
52,0.15746997,17.970916748046875,93.54999542236328,51,0.00028212409233674407
53,0.20521559,17.948379516601562,93.54999542236328,52,3.339050090289675e-05
54,0.26031542,17.929067611694336,93.5199966430664,53,0.00029860108043067157
55,0.20711315,17.910018920898438,93.54000091552734,54,0.0005328310653567314
56,0.16903079,17.8850154876709,93.54000091552734,55,0.0008343890076503158
57,0.275126,17.7954158782959,93.64999389648438,56,0.0014050116296857595
58,0.20571898,17.755491256713867,93.62999725341797,57,0.001324635581113398
59,0.12915067,17.66478157043457,93.62999725341797,58,0.0012678933562710881
60,0.21767907,17.59369659423828,93.6199951171875,59,0.0012538256123661995
61,0.11975507,17.55293083190918,93.68999481201172,60,0.0010265520540997386
62,0.18505071,17.502946853637695,93.73999786376953,61,0.0010702228173613548
63,0.36322823,17.429933547973633,93.72000122070312,62,0.0010132357710972428
64,0.23361963,17.35312843322754,93.79000091552734,63,0.0011694595450535417
65,0.23551522,17.28376579284668,93.77999877929688,64,0.0011446316493675113
66,0.13061234,17.234228134155273,93.8499984741211,65,0.0013112069573253393
67,0.33642554,17.14303970336914,93.8699951171875,66,0.0015249985735863447
68,0.23858225,17.080045700073242,93.89999389648438,67,0.0011681985342875123
69,0.30493495,17.04107093811035,93.91999816894531,68,0.0008568900520913303
70,0.11812917,16.947799682617188,93.89999389648438,69,0.001319991541095078
71,0.13347852,16.891708374023438,93.86000061035156,70,0.0011886714491993189
72,0.18076807,16.8463134765625,93.94999694824219,71,0.0009141617920249701
73,0.09855411,16.79663848876953,93.97000122070312,72,0.0006783301359973848
74,0.47109616,16.7659969329834,93.97000122070312,73,0.0009728540317155421
75,0.20709471,16.72227668762207,93.93999481201172,74,0.0015706209233030677
76,0.10443896,16.615049362182617,94.0199966430664,75,0.001492188428528607
77,0.23248261,16.567914962768555,94.07999420166016,76,0.0013519104104489088
78,0.1923296,16.477718353271484,94.02999877929688,77,0.0016263959696516395
79,0.12683228,16.38902473449707,94.05999755859375,78,0.0017845940310508013
80,0.36787856,16.293115615844727,94.08999633789062,79,0.00174241722561419
81,0.1786846,16.20785140991211,94.05999755859375,80,0.0018544245976954699
82,0.19116668,16.12244987487793,94.11000061035156,81,0.0017907496076077223
83,0.14728053,16.056228637695312,94.18000030517578,82,0.0018934436375275254
84,0.10317472,15.965675354003906,94.18000030517578,83,0.0014684377238154411
85,0.3414117,15.924245834350586,94.14999389648438,84,0.0011047408916056156
86,0.15118606,15.86565113067627,94.22000122070312,85,0.0007465481176041067
87,0.19693838,15.800884246826172,94.23999786376953,86,0.00115416687913239
88,0.10718215,15.758537292480469,94.23999786376953,87,0.000930644862819463
89,0.27242103,15.715004920959473,94.27999877929688,88,0.0012214398011565208
90,0.11809809,15.660810470581055,94.27999877929688,89,0.0006307087023742497
91,0.1691571,15.638976097106934,94.29000091552734,90,0.0003096449945587665
92,0.29202834,15.623961448669434,94.2699966430664,91,0.0002978841948788613
93,0.3068499,15.610432624816895,94.30999755859375,92,0.0003452483215369284
94,0.14627819,15.59389591217041,94.29000091552734,93,0.0003935518325306475
95,0.30844602,15.583433151245117,94.27999877929688,94,0.00035329555976204574
96,0.12838784,15.560312271118164,94.29000091552734,95,0.0005632114480249584
