,sgd_lr,sgdhd_lr,sgdn_lr,sgdnhd_lr,adam_lr,adamhd_lr
90,0.0001,12.689970016479492,0.0001,,0.0001,0.25583869218826294
91,0.0001,12.689468383789062,0.0001,,0.0001,0.25581586360931396
92,0.0001,12.688976287841797,0.0001,,0.0001,0.25579366087913513
93,0.0001,12.688458442687988,0.0001,,0.0001,0.25576773285865784
94,0.0001,12.687973976135254,0.0001,,0.0001,0.2557552456855774
95,0.0001,12.687460899353027,0.0001,,0.0001,0.2557549476623535
96,0.0001,12.686993598937988,0.0001,,0.0001,0.25573426485061646
97,0.0001,12.68648910522461,0.0001,,0.0001,0.25568974018096924
98,0.0001,12.68603801727295,0.0001,,0.0001,0.25566720962524414
99,0.0001,12.685539245605469,0.0001,,0.0001,0.2556344270706177
100,0.0001,12.685072898864746,0.0001,,0.0001,0.25560370087623596
