,train_loss,test_loss,test_acc,epoch,lr
0,2833.80126953125,573.1927490234375,0.0,0,0.0001
1,2.4090552,188.75653076171875,14.269999504089355,0,0.0001
2,2.2291777,184.72903442382812,14.75999927520752,1,0.0001
3,2.224313,182.2865447998047,15.479999542236328,2,0.0001
4,2.1868415,179.3230743408203,16.639999389648438,3,0.0001
5,2.3311198,178.604248046875,16.579999923706055,4,0.0001
6,2.2146277,177.55841064453125,16.760000228881836,5,0.0001
7,2.3586688,176.809814453125,17.25,6,0.0001
8,2.2375886,175.3302764892578,17.799999237060547,7,0.0001
9,2.1525753,174.5765380859375,18.5,8,0.0001
10,2.2262306,173.91717529296875,17.809999465942383,9,0.0001
11,2.4206388,173.43661499023438,18.059999465942383,10,0.0001
12,2.2990463,173.043212890625,18.85999870300293,11,0.0001
13,2.1748435,172.6290740966797,18.479999542236328,12,0.0001
14,2.2319562,172.16456604003906,18.93000030517578,13,0.0001
15,2.297728,171.65286254882812,19.69999885559082,14,0.0001
16,2.1536283,171.35406494140625,19.420000076293945,15,0.0001
17,2.075317,171.26161193847656,19.239999771118164,16,0.0001
18,2.2416968,170.7538604736328,20.15999984741211,17,0.0001
19,2.1639361,170.2005157470703,19.85999870300293,18,0.0001
20,2.2939425,169.84896850585938,19.8799991607666,19,0.0001
21,2.0459232,169.6228790283203,20.119998931884766,20,0.0001
22,2.1249337,169.33831787109375,20.059999465942383,21,0.0001
23,2.1595707,169.4054412841797,19.85999870300293,22,0.0001
24,2.2178938,168.90489196777344,20.01999855041504,23,0.0001
25,2.1491919,168.39511108398438,20.35999870300293,24,0.0001
26,2.2277107,168.11654663085938,20.15999984741211,25,0.0001
27,2.1220908,167.94815063476562,20.350000381469727,26,0.0001
28,2.071974,167.49850463867188,20.34000015258789,27,0.0001
29,2.169717,167.4222869873047,20.489999771118164,28,0.0001
30,1.9990323,167.09388732910156,20.779998779296875,29,0.0001
31,2.219862,166.7035369873047,20.60999870300293,30,0.0001
32,2.1725671,166.72764587402344,20.8799991607666,31,0.0001
33,2.0941021,166.44778442382812,21.01999855041504,32,0.0001
34,2.1897051,166.54344177246094,21.139999389648438,33,0.0001
35,1.9664133,166.27276611328125,21.559999465942383,34,0.0001
36,2.190444,165.95726013183594,20.969999313354492,35,0.0001
37,1.9833155,165.7012481689453,21.029998779296875,36,0.0001
38,2.201398,165.68931579589844,21.299999237060547,37,0.0001
39,2.10297,165.20533752441406,22.079999923706055,38,0.0001
40,2.2209725,165.2100830078125,21.850000381469727,39,0.0001
41,2.0334299,164.74777221679688,22.18000030517578,40,0.0001
42,2.0843349,164.75253295898438,22.18000030517578,41,0.0001
43,2.2813282,164.24734497070312,22.010000228881836,42,0.0001
44,2.1141777,164.19210815429688,22.139999389648438,43,0.0001
45,2.1006753,163.91783142089844,22.489999771118164,44,0.0001
46,2.2578235,163.7854461669922,22.84000015258789,45,0.0001
47,2.0530894,163.84066772460938,22.639999389648438,46,0.0001
48,2.184949,163.54531860351562,23.0,47,0.0001
49,2.0977604,163.4677276611328,22.68000030517578,48,0.0001
50,2.0802052,163.19361877441406,22.399999618530273,49,0.0001
51,2.0740137,163.1558380126953,22.939998626708984,50,0.0001
52,2.0158386,163.07032775878906,23.09000015258789,51,0.0001
53,2.1759732,163.08401489257812,22.93000030517578,52,0.0001
54,2.1255033,163.0123748779297,22.809999465942383,53,0.0001
55,2.147759,162.8330078125,22.81999969482422,54,0.0001
56,2.0964952,162.65135192871094,23.049999237060547,55,0.0001
57,1.9522808,162.43951416015625,23.119998931884766,56,0.0001
58,2.114325,162.36569213867188,23.099998474121094,57,0.0001
59,2.1971161,162.1956024169922,22.85999870300293,58,0.0001
60,1.9973536,162.11923217773438,23.10999870300293,59,0.0001
61,2.0517335,161.96878051757812,22.959999084472656,60,0.0001
62,2.0874124,161.88160705566406,23.059999465942383,61,0.0001
63,2.1767724,161.58062744140625,23.279998779296875,62,0.0001
64,1.9089868,161.57675170898438,23.229999542236328,63,0.0001
65,2.1403022,161.40545654296875,23.389999389648438,64,0.0001
66,1.9734688,161.13671875,23.69999885559082,65,0.0001
67,2.0459008,161.13897705078125,23.559999465942383,66,0.0001
68,1.9565086,160.94178771972656,23.619998931884766,67,0.0001
69,2.1270611,160.7328338623047,23.649999618530273,68,0.0001
70,2.1880136,160.69134521484375,23.3799991607666,69,0.0001
71,2.097063,160.64283752441406,23.619998931884766,70,0.0001
72,2.0100455,160.46420288085938,24.010000228881836,71,0.0001
73,2.0541675,160.4004364013672,24.15999984741211,72,0.0001
74,2.1776042,160.1891326904297,23.779998779296875,73,0.0001
75,1.9668014,160.2130126953125,23.619998931884766,74,0.0001
76,2.107017,160.16424560546875,24.099998474121094,75,0.0001
77,2.0779486,159.95556640625,24.149999618530273,76,0.0001
78,2.0505154,159.6544952392578,24.69999885559082,77,0.0001
79,1.9376652,159.70394897460938,24.15999984741211,78,0.0001
80,2.1554735,159.617919921875,24.809999465942383,79,0.0001
81,2.2354178,159.29855346679688,24.719999313354492,80,0.0001
82,2.1034324,159.21766662597656,24.510000228881836,81,0.0001
83,1.9533678,159.10548400878906,24.809999465942383,82,0.0001
84,1.9218519,159.22018432617188,24.459999084472656,83,0.0001
85,1.8941072,159.14202880859375,24.279998779296875,84,0.0001
86,2.120457,159.0524444580078,24.51999855041504,85,0.0001
87,2.0408266,158.9085235595703,24.420000076293945,86,0.0001
88,2.0508645,158.93817138671875,24.01999855041504,87,0.0001
89,1.9643965,158.7440185546875,24.209999084472656,88,0.0001
90,2.0693762,158.77293395996094,24.119998931884766,89,0.0001
91,1.981108,158.66351318359375,24.53999900817871,90,0.0001
92,2.1569226,158.631591796875,24.389999389648438,91,0.0001
93,1.9616483,158.4349822998047,24.279998779296875,92,0.0001
94,1.8938408,158.3605194091797,24.76999855041504,93,0.0001
95,2.1312323,158.23619079589844,24.6299991607666,94,0.0001
96,2.0069735,158.1258087158203,24.719999313354492,95,0.0001
97,1.9739158,157.9411163330078,25.099998474121094,96,0.0001
98,2.0874918,157.683349609375,25.15999984741211,97,0.0001
99,2.0983655,157.66929626464844,24.779998779296875,98,0.0001
100,1.9871473,157.61431884765625,25.149999618530273,99,0.0001
