,train_loss,test_loss,test_acc,epoch,lr
0,2763.015380859375,559.2486572265625,0.3199999928474426,0,0.0001
1,2.7802947,228.5951385498047,10.699999809265137,0,0.0001
2,2.4926298,201.6294708251953,12.00999927520752,1,0.0001
3,2.5040524,196.59458923339844,11.729999542236328,2,0.0001
4,2.6198282,194.53759765625,12.429999351501465,3,0.0001
5,2.2580304,193.10659790039062,12.0,4,0.0001
6,2.3943856,192.32986450195312,12.579999923706055,5,0.0001
7,2.210595,190.07254028320312,12.960000038146973,6,0.0001
8,2.3446343,188.95132446289062,13.149999618530273,7,0.0001
9,2.4130867,188.169189453125,13.460000038146973,8,0.0001
10,2.5029223,186.4906005859375,14.219999313354492,9,0.0001
11,2.3550832,185.13063049316406,14.529999732971191,10,0.0001
12,2.3331852,184.3468017578125,14.929999351501465,11,0.0001
13,2.167552,182.5475616455078,15.460000038146973,12,0.0001
14,2.253526,182.41758728027344,15.489999771118164,13,0.0001
15,2.2830284,181.39857482910156,15.569999694824219,14,0.0001
16,2.200623,180.99325561523438,15.429999351501465,15,0.0001
17,2.276015,179.97836303710938,15.989999771118164,16,0.0001
18,2.309506,179.95083618164062,16.270000457763672,17,0.0001
19,2.3131335,179.8950653076172,16.15999984741211,18,0.0001
20,2.2630956,179.40443420410156,16.06999969482422,19,0.0001
21,2.1714394,178.145263671875,16.619998931884766,20,0.0001
22,2.289256,177.57696533203125,16.969999313354492,21,0.0001
23,2.287286,177.8335418701172,17.420000076293945,22,0.0001
24,2.3220403,177.3592529296875,17.85999870300293,23,0.0001
25,2.1335251,176.1743621826172,17.029998779296875,24,0.0001
26,2.053098,176.00274658203125,17.270000457763672,25,0.0001
27,2.3420327,176.13427734375,16.959999084472656,26,0.0001
28,2.1142344,174.8012237548828,17.600000381469727,27,0.0001
29,2.281316,174.267822265625,18.0,28,0.0001
30,2.303952,174.82400512695312,18.19999885559082,29,0.0001
31,2.3574014,173.88592529296875,17.969999313354492,30,0.0001
32,2.0453298,172.61688232421875,18.69999885559082,31,0.0001
33,2.2552276,173.56121826171875,18.68000030517578,32,0.0001
34,2.1547203,172.49139404296875,18.209999084472656,33,0.0001
35,2.2243335,172.0242919921875,18.829999923706055,34,0.0001
36,2.1882699,172.29922485351562,19.229999542236328,35,0.0001
37,2.278646,172.39329528808594,18.53999900817871,36,0.0001
38,2.1936288,172.29151916503906,18.719999313354492,37,0.0001
39,2.1853268,171.52670288085938,18.729999542236328,38,0.0001
40,2.175759,171.32664489746094,19.020000457763672,39,0.0001
41,2.0811763,171.08155822753906,19.119998931884766,40,0.0001
42,2.282046,170.3671417236328,19.53999900817871,41,0.0001
