,train_loss,test_loss,test_acc,epoch,lr
0,1020.6412353515625,199.48472595214844,9.40999984741211,0,0.0001
1,2.3489396572113037,170.67918395996094,19.170000076293945,0,0.0001
2,2.154046058654785,167.74661254882812,21.84000015258789,1,0.0001
3,2.1885666847229004,166.9861602783203,22.770000457763672,2,0.0001
4,2.1537880897521973,166.9204559326172,23.309999465942383,3,0.0001
5,2.0990726947784424,166.95578002929688,23.3700008392334,4,0.0001
6,2.081216335296631,167.10206604003906,23.40999984741211,5,0.0001
7,2.1299448013305664,167.4244842529297,23.31999969482422,6,0.0001
8,2.169576406478882,167.80050659179688,23.65999984741211,7,0.0001
9,2.0279009342193604,167.00457763671875,24.260000228881836,8,0.0001
10,2.0247044563293457,167.66030883789062,23.969999313354492,9,0.0001
11,2.1407485008239746,167.40567016601562,24.440000534057617,10,0.0001
12,2.0264792442321777,167.55044555664062,24.219999313354492,11,0.0001
13,1.9843418598175049,167.485107421875,24.399999618530273,12,0.0001
14,2.0531415939331055,167.49058532714844,24.549999237060547,13,0.0001
15,2.2155232429504395,166.9986572265625,25.15999984741211,14,0.0001
16,2.1898999214172363,167.3818817138672,24.700000762939453,15,0.0001
17,2.077648878097534,167.6019287109375,24.670000076293945,16,0.0001
18,2.1577067375183105,167.43331909179688,24.959999084472656,17,0.0001
19,2.022676467895508,167.0575408935547,25.110000610351562,18,0.0001
20,2.0285141468048096,167.24501037597656,24.959999084472656,19,0.0001
21,2.093320369720459,166.8643341064453,25.229999542236328,20,0.0001
22,2.00455641746521,166.5323944091797,25.3700008392334,21,0.0001
23,2.0360219478607178,166.86778259277344,25.3700008392334,22,0.0001
24,2.028677463531494,166.7647705078125,25.469999313354492,23,0.0001
25,2.1043105125427246,167.34925842285156,25.350000381469727,24,0.0001
26,2.252946376800537,167.0423583984375,25.549999237060547,25,0.0001
27,2.0046963691711426,166.85092163085938,25.489999771118164,26,0.0001
28,2.088870048522949,167.16651916503906,25.31999969482422,27,0.0001
29,2.1067306995391846,166.848388671875,25.639999389648438,28,0.0001
30,2.067002296447754,166.78219604492188,25.3799991607666,29,0.0001
31,2.062558174133301,166.95057678222656,25.860000610351562,30,0.0001
32,2.0333917140960693,166.8809814453125,25.700000762939453,31,0.0001
33,1.9053218364715576,166.9364776611328,25.799999237060547,32,0.0001
34,2.011462450027466,166.7753143310547,25.729999542236328,33,0.0001
35,1.964784860610962,166.70285034179688,25.700000762939453,34,0.0001
36,1.9229882955551147,167.1323699951172,25.43000030517578,35,0.0001
37,2.0793776512145996,166.3590850830078,25.850000381469727,36,0.0001
38,1.916242241859436,166.52586364746094,25.68000030517578,37,0.0001
39,2.082009792327881,167.11294555664062,26.3700008392334,38,0.0001
40,1.9284645318984985,166.7292938232422,25.799999237060547,39,0.0001
41,2.0897481441497803,166.90650939941406,26.100000381469727,40,0.0001
42,2.064638614654541,166.74038696289062,26.030000686645508,41,0.0001
43,1.8398996591567993,166.67333984375,25.969999313354492,42,0.0001
44,2.046365737915039,167.03662109375,26.260000228881836,43,0.0001
45,1.974570631980896,166.19993591308594,26.270000457763672,44,0.0001
46,2.07383394241333,166.9489288330078,26.110000610351562,45,0.0001
47,1.9964396953582764,167.04762268066406,25.959999084472656,46,0.0001
48,2.1285665035247803,166.40249633789062,26.18000030517578,47,0.0001
49,1.9904743432998657,166.6224822998047,26.139999389648438,48,0.0001
50,2.0407488346099854,166.78675842285156,25.860000610351562,49,0.0001
51,2.0111091136932373,166.6183319091797,26.190000534057617,50,0.0001
52,2.047520160675049,166.55006408691406,26.200000762939453,51,0.0001
53,2.0688729286193848,166.4600830078125,26.139999389648438,52,0.0001
54,1.9590831995010376,166.40980529785156,26.350000381469727,53,0.0001
55,2.0066030025482178,166.7028350830078,26.229999542236328,54,0.0001
56,2.0034825801849365,166.6845703125,26.079999923706055,55,0.0001
57,1.9595426321029663,167.13092041015625,26.09000015258789,56,0.0001
58,1.9209873676300049,167.07896423339844,26.440000534057617,57,0.0001
59,1.9695169925689697,166.87403869628906,26.399999618530273,58,0.0001
60,1.9682855606079102,166.88357543945312,26.440000534057617,59,0.0001
61,1.8931013345718384,166.78744506835938,26.139999389648438,60,0.0001
62,1.999759316444397,166.9967803955078,26.5,61,0.0001
63,2.1356215476989746,166.51763916015625,26.309999465942383,62,0.0001
64,2.1862306594848633,166.87930297851562,26.290000915527344,63,0.0001
65,1.9595190286636353,166.85516357421875,26.459999084472656,64,0.0001
66,2.017571210861206,166.2100067138672,26.389999389648438,65,0.0001
67,1.992148995399475,166.5253448486328,26.290000915527344,66,0.0001
68,2.08251953125,166.70474243164062,26.200000762939453,67,0.0001
69,1.9244492053985596,166.78744506835938,26.5,68,0.0001
70,2.0190861225128174,166.3856658935547,26.670000076293945,69,0.0001
71,1.9791408777236938,166.50341796875,26.790000915527344,70,0.0001
72,2.212221622467041,166.7857208251953,26.440000534057617,71,0.0001
73,1.8294484615325928,166.46556091308594,26.690000534057617,72,0.0001
74,1.9164241552352905,166.11940002441406,26.739999771118164,73,0.0001
75,1.9524013996124268,166.1834259033203,26.639999389648438,74,0.0001
76,2.0815162658691406,166.20571899414062,26.700000762939453,75,0.0001
77,2.045962333679199,167.06024169921875,26.030000686645508,76,0.0001
78,2.0862269401550293,167.19442749023438,26.6299991607666,77,0.0001
79,2.093560218811035,166.58924865722656,26.68000030517578,78,0.0001
80,1.8967339992523193,167.03509521484375,26.43000030517578,79,0.0001
81,2.0679242610931396,166.63644409179688,26.440000534057617,80,0.0001
82,1.9578033685684204,167.14736938476562,26.469999313354492,81,0.0001
83,1.9312855005264282,166.0486297607422,26.709999084472656,82,0.0001
84,1.9118967056274414,166.1900634765625,26.790000915527344,83,0.0001
85,1.933419942855835,166.9927520751953,26.610000610351562,84,0.0001
86,1.932896375656128,166.9212188720703,26.31999969482422,85,0.0001
87,2.059224843978882,166.86917114257812,26.649999618530273,86,0.0001
88,1.932870626449585,166.02496337890625,26.549999237060547,87,0.0001
89,2.1166040897369385,166.29176330566406,26.6299991607666,88,0.0001
