,sgd_lr,sgdhd_lr,sgdn_lr,sgdnhd_lr,adam_lr,adamhd_lr
0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
1,0.0001,0.008473317138850689,0.0001,0.0026566749438643456,0.0001,0.09657281637191772
2,0.0001,0.00307227810844779,0.0001,7.812177500454709e-05,0.0001,0.09622955322265625
3,0.0001,0.0008572136866860092,0.0001,0.0011369191342964768,0.0001,0.09573541581630707
4,0.0001,-0.00024168769596144557,0.0001,0.003058623056858778,0.0001,0.09506335109472275
5,0.0001,0.0013005133951082826,0.0001,-0.00013567841961048543,0.0001,0.09419922530651093
6,0.0001,0.001812939764931798,0.0001,5.462665285449475e-06,0.0001,0.09338488429784775
7,0.0001,0.0007323087193071842,0.0001,0.0013743191957473755,0.0001,0.09259101003408432
8,0.0001,0.001041647046804428,0.0001,0.001954670762643218,0.0001,0.0918707549571991
9,0.0001,0.0012573548592627048,0.0001,0.0002339584316359833,0.0001,0.09114399552345276
10,0.0001,0.0009759255335666239,0.0001,-1.318294380325824e-07,0.0001,0.09043584018945694
11,0.0001,-0.0007597773801535368,0.0001,0.0012782629346475005,0.0001,0.08966095000505447
12,0.0001,0.0006567859672941267,0.0001,0.0014980626292526722,0.0001,0.08880333602428436
13,0.0001,0.0003645010874606669,0.0001,-0.0008229034137912095,0.0001,0.08805530518293381
14,0.0001,0.0009128786623477936,0.0001,-0.0012237108312547207,0.0001,0.08727502077817917
15,0.0001,-0.0004291805671527982,0.0001,0.0022223691921681166,0.0001,0.08640532195568085
16,0.0001,0.0023195669054985046,0.0001,0.00037165830144658685,0.0001,0.0854632556438446
17,0.0001,0.0004758387804031372,0.0001,0.0010721100261434913,0.0001,0.08474130928516388
18,0.0001,0.001216426957398653,0.0001,0.0014566585887223482,0.0001,0.0841863825917244
19,0.0001,-0.00019433381385169923,0.0001,0.0007186553557403386,0.0001,0.08365540951490402
20,0.0001,0.0001545101695228368,0.0001,0.0006805959856137633,0.0001,0.08325117826461792
21,0.0001,0.0003014863177668303,0.0001,0.002401625970378518,0.0001,0.08254220336675644
22,0.0001,-5.867207073606551e-05,0.0001,0.0006077258149161935,0.0001,0.08172593265771866
23,0.0001,0.0007787948125042021,0.0001,0.0008968354086391628,0.0001,0.08118690550327301
24,0.0001,0.0011738539906218648,0.0001,-0.0003733568009920418,0.0001,0.08034119755029678
25,0.0001,0.00043759524123743176,0.0001,0.001188498456031084,0.0001,0.08018585294485092
26,0.0001,8.604497998021543e-05,0.0001,9.832845535129309e-05,0.0001,0.07979552447795868
27,0.0001,0.001183727290481329,0.0001,-0.00026857396005652845,0.0001,0.0790955051779747
28,0.0001,0.002034456469118595,0.0001,0.0014959523687139153,0.0001,0.0789412334561348
29,0.0001,0.002361004240810871,0.0001,-0.0005195579142309725,0.0001,0.07880611717700958
30,0.0001,-4.347405047155917e-05,0.0001,0.000451402273029089,0.0001,0.07818593829870224
31,0.0001,-0.0002954770461656153,0.0001,0.0008743270300328732,0.0001,0.07706621289253235
32,0.0001,0.002139511751011014,0.0001,0.0009631237480789423,0.0001,0.07646731287240982
33,0.0001,0.0019031604751944542,0.0001,0.0014608616475015879,0.0001,0.07636914402246475
34,0.0001,0.0005262630293145776,0.0001,0.002830498619005084,0.0001,0.07583801448345184
35,0.0001,0.0004692098591476679,0.0001,0.002067475114017725,0.0001,0.07552816718816757
36,0.0001,-0.0006493172841146588,0.0001,0.0008124628802761436,0.0001,0.0749063789844513
37,0.0001,0.0007520326180383563,0.0001,0.001137848710641265,0.0001,0.07446862012147903
38,0.0001,0.0016814956907182932,0.0001,0.0008888241136446595,0.0001,0.07428177446126938
39,0.0001,0.000668087275698781,0.0001,0.002155419671908021,0.0001,0.07350662350654602
40,0.0001,0.00015107079525478184,0.0001,0.0018033948726952076,0.0001,0.07319828867912292
41,0.0001,-0.001189256552606821,0.0001,0.0014767152024433017,0.0001,0.07262667268514633
42,0.0001,0.001056716893799603,0.0001,-0.00018766557332128286,0.0001,0.07212808728218079
43,0.0001,0.0010904537048190832,0.0001,0.0017406902043148875,0.0001,0.07199602574110031
