,sgd_lr,sgdhd_lr,sgdn_lr,sgdnhd_lr,adam_lr,adamhd_lr
0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
1,0.0001,0.0013572743628174067,0.0001,-1.8310180166736245e-05,0.0001,0.20189830660820007
2,0.0001,0.00023277729633264244,0.0001,0.00029793771682307124,0.0001,0.20165561139583588
3,0.0001,0.0010858644964173436,0.0001,0.002309761242941022,0.0001,0.20128700137138367
4,0.0001,0.0001306989579461515,0.0001,0.0005732926074415445,0.0001,0.20091107487678528
5,0.0001,0.00201003672555089,0.0001,0.0008034631609916687,0.0001,0.20064815878868103
6,0.0001,0.0010142431128770113,0.0001,0.0004483048396650702,0.0001,0.2003069519996643
7,0.0001,0.0004551588208414614,0.0001,-0.0001864782825578004,0.0001,0.20004716515541077
8,0.0001,-0.0004470330604817718,0.0001,0.00015479334979318082,0.0001,0.19973233342170715
9,0.0001,0.0011193567188456655,0.0001,0.0006516585708595812,0.0001,0.1994200199842453
10,0.0001,-0.0010496277827769518,0.0001,0.0007670761551707983,0.0001,0.19910277426242828
11,0.0001,-0.00022929390252102166,0.0001,0.0005007011350244284,0.0001,0.19875916838645935
12,0.0001,3.975089202867821e-05,0.0001,0.0010282050352543592,0.0001,0.1983281522989273
13,0.0001,0.000652990594971925,0.0001,-0.00040220722439698875,0.0001,0.19795098900794983
14,0.0001,0.0006272717146202922,0.0001,0.0016654590144753456,0.0001,0.1975981742143631
15,0.0001,0.0027119223959743977,0.0001,-0.0010796827264130116,0.0001,0.19710668921470642
16,0.0001,0.0008083221036940813,0.0001,0.0003364951116964221,0.0001,0.19659483432769775
17,0.0001,0.0010455375304445624,0.0001,0.0021575100254267454,0.0001,0.19617711007595062
18,0.0001,0.000721499789506197,0.0001,0.0016889050602912903,0.0001,0.19507022202014923
19,0.0001,-0.00031995083554647863,0.0001,8.655601413920522e-05,0.0001,0.19444064795970917
20,0.0001,0.0009206995600834489,0.0001,0.0006992591079324484,0.0001,0.1940067559480667
21,0.0001,0.0012918938882648945,0.0001,0.0015069361543282866,0.0001,0.19352753460407257
22,0.0001,0.0024727145209908485,0.0001,0.0021858070977032185,0.0001,0.1931065171957016
23,0.0001,8.778019400779158e-05,0.0001,0.0012272486928850412,0.0001,0.19255827367305756
24,0.0001,0.001291584805585444,0.0001,0.0013459137408062816,0.0001,0.1920728236436844
25,0.0001,2.8089594707125798e-05,0.0001,0.0018649627454578876,0.0001,0.19160021841526031
26,0.0001,0.002685065381228924,0.0001,0.0016129740979522467,0.0001,0.19118107855319977
27,0.0001,0.0002224497147835791,0.0001,0.0005319347837939858,0.0001,0.19074654579162598
28,0.0001,0.0012913966784253716,0.0001,0.0012798013631254435,0.0001,0.1902312934398651
29,0.0001,0.0006262839888222516,0.0001,-8.761772915022448e-05,0.0001,0.18981797993183136
30,0.0001,0.0003780651604756713,0.0001,0.001558070769533515,0.0001,0.18886613845825195
31,0.0001,0.0008720482583157718,0.0001,0.00076054478995502,0.0001,0.18823322653770447
32,0.0001,0.001890959101729095,0.0001,0.0029262485913932323,0.0001,0.18778438866138458
33,0.0001,0.0012333632912486792,0.0001,0.0009901223238557577,0.0001,0.1872682273387909
34,0.0001,-0.000231388199608773,0.0001,0.0017383807571604848,0.0001,0.18679849803447723
35,0.0001,0.001308790291659534,0.0001,0.0025252578780055046,0.0001,0.18650799989700317
36,0.0001,0.0005669969832524657,0.0001,0.0010081676300615072,0.0001,0.18610383570194244
37,0.0001,0.001886439509689808,0.0001,-0.00014753156574442983,0.0001,0.1855294406414032
38,0.0001,0.0011598148848861456,0.0001,0.0029637517873197794,0.0001,0.1850762963294983
39,0.0001,0.0014520254917442799,0.0001,0.001315935282036662,0.0001,0.1847943514585495
40,0.0001,0.0003340704133734107,0.0001,0.0005568414926528931,0.0001,0.18426498770713806
41,0.0001,-0.00025619182270020247,0.0001,0.002393893664702773,0.0001,0.1837366819381714
42,0.0001,-0.00021973910043016076,0.0001,-3.951543476432562e-06,0.0001,0.18327760696411133
43,0.0001,0.002050088718533516,0.0001,0.0014563596341758966,0.0001,0.18277570605278015
44,0.0001,0.0015906564658507705,0.0001,0.0010613834019750357,0.0001,0.18228812515735626
45,0.0001,0.0015405366430059075,0.0001,0.001748956274241209,0.0001,0.18170663714408875
46,0.0001,0.000463969714473933,0.0001,0.001926247263327241,0.0001,0.18126878142356873
47,0.0001,0.0015916440170258284,0.0001,0.0002525973250158131,0.0001,0.18083186447620392
48,0.0001,0.0007896552560850978,0.0001,0.002942487597465515,0.0001,0.18031316995620728
49,0.0001,0.001133290701545775,0.0001,0.0012184464139863849,0.0001,0.17965179681777954
50,0.0001,0.000280774082057178,0.0001,0.0010234495857730508,0.0001,0.17918841540813446
51,0.0001,0.0006151788984425366,0.0001,0.0008710202528163791,0.0001,0.17863862216472626
52,0.0001,0.0007104277610778809,0.0001,0.001148717012256384,0.0001,0.1781730055809021
53,0.0001,0.00034017511643469334,0.0001,0.0011882209219038486,0.0001,0.17763367295265198
54,0.0001,0.0029991695191711187,0.0001,0.0006795169902034104,0.0001,0.177164226770401
55,0.0001,-7.782608736306429e-05,0.0001,0.0011518687242642045,0.0001,0.17667226493358612
56,0.0001,-0.00025013191043399274,0.0001,0.003435347229242325,0.0001,0.17587688565254211
57,0.0001,0.0019786867778748274,0.0001,-0.0019449858227744699,0.0001,0.17514292895793915
58,0.0001,0.0010418760357424617,0.0001,0.002232020953670144,0.0001,0.1746675968170166
59,0.0001,7.157868822105229e-05,0.0001,0.0016945903189480305,0.0001,0.17410774528980255
60,0.0001,-0.0012208380503579974,0.0001,0.001065707765519619,0.0001,0.1735694408416748
61,0.0001,0.0013908804394304752,0.0001,0.0004940386861562729,0.0001,0.1725727915763855
62,0.0001,0.0012296999339014292,0.0001,0.0012990147806704044,0.0001,0.17109674215316772
63,0.0001,0.0016312480438500643,0.0001,-0.0009938864968717098,0.0001,0.16971634328365326
64,0.0001,0.0008579852292314172,0.0001,-0.00010304449824616313,0.0001,0.1688932329416275
65,0.0001,0.0005436115898191929,0.0001,0.002000108826905489,0.0001,0.1680642068386078
66,0.0001,-0.000770548009313643,0.0001,0.0005974545492790639,0.0001,0.16715025901794434
67,0.0001,0.0009852676885202527,0.0001,0.0006811782368458807,0.0001,0.16609631478786469
68,0.0001,0.0007445220835506916,0.0001,0.00233202101662755,0.0001,0.16523075103759766
69,0.0001,0.0015198151813820004,0.0001,-0.00021606689551845193,0.0001,0.16449004411697388
70,0.0001,-0.001027783495374024,0.0001,0.0012850937200710177,0.0001,0.16359585523605347
71,0.0001,0.0010465047089383006,0.0001,0.0026116683147847652,0.0001,0.1627179980278015
72,0.0001,0.0008379319333471358,0.0001,0.0012545338831841946,0.0001,0.16188405454158783
73,0.0001,-2.603256143629551e-05,0.0001,0.0022549538407474756,0.0001,0.16102294623851776
74,0.0001,0.0011691078543663025,0.0001,0.0021186675876379013,0.0001,0.16023215651512146
75,0.0001,0.0024447052273899317,0.0001,0.000766911543905735,0.0001,0.1595851182937622
76,0.0001,0.0017555583035573363,0.0001,0.0021292641758918762,0.0001,0.15892089903354645
77,0.0001,0.0011573061347007751,0.0001,0.002375675132498145,0.0001,0.1581350713968277
78,0.0001,0.0001030708517646417,0.0001,0.0019636633805930614,0.0001,0.15734416246414185
79,0.0001,-0.0020116998348385096,0.0001,0.0013526398688554764,0.0001,0.15638452768325806
80,0.0001,0.001424333080649376,0.0001,0.0004829520476050675,0.0001,0.15576882660388947
