,train_loss,test_loss,test_acc,epoch,lr
0,2698.947998046875,545.342529296875,0.14000000059604645,0,0.0001
1,6.5835114,526.20068359375,9.510000228881836,0,0.0001
2,2.5614686,228.94638061523438,9.989999771118164,1,0.0001
3,2.48267,216.43484497070312,9.989999771118164,2,0.0001
4,2.479136,208.7936553955078,10.719999313354492,3,0.0001
5,2.5121045,204.43980407714844,10.300000190734863,4,0.0001
6,2.4427187,201.4696502685547,10.269999504089355,5,0.0001
7,2.4421232,199.69448852539062,10.170000076293945,6,0.0001
8,2.366588,197.43374633789062,10.489999771118164,7,0.0001
9,2.5196197,196.67706298828125,9.579999923706055,8,0.0001
10,2.3412166,195.22926330566406,9.920000076293945,9,0.0001
11,2.3642588,194.36227416992188,9.679999351501465,10,0.0001
12,2.4461167,193.26698303222656,10.529999732971191,11,0.0001
13,2.3144634,192.87188720703125,10.40999984741211,12,0.0001
14,2.3603413,191.8260040283203,10.729999542236328,13,0.0001
15,2.3503208,191.60816955566406,10.579999923706055,14,0.0001
16,2.3755546,190.87203979492188,10.519999504089355,15,0.0001
17,2.348009,190.4032440185547,10.34000015258789,16,0.0001
18,2.3915305,190.03787231445312,10.949999809265137,17,0.0001
19,2.2967134,189.29798889160156,10.819999694824219,18,0.0001
20,2.3015652,189.21522521972656,10.489999771118164,19,0.0001
21,2.3027453,188.66973876953125,10.6899995803833,20,0.0001
22,2.2865195,188.19631958007812,11.479999542236328,21,0.0001
23,2.278214,187.7913360595703,11.119999885559082,22,0.0001
24,2.2455893,187.18878173828125,11.380000114440918,23,0.0001
25,2.3695774,186.81695556640625,11.829999923706055,24,0.0001
26,2.3326857,186.25852966308594,11.420000076293945,25,0.0001
27,2.3104722,185.5596160888672,12.949999809265137,26,0.0001
28,2.2492135,184.5422821044922,12.799999237060547,27,0.0001
29,2.281169,183.60716247558594,13.630000114440918,28,0.0001
30,2.319827,182.47091674804688,13.799999237060547,29,0.0001
31,2.3272886,181.31808471679688,14.710000038146973,30,0.0001
32,2.3002987,179.58071899414062,15.729999542236328,31,0.0001
33,2.1809137,178.6256866455078,16.020000457763672,32,0.0001
34,2.1412544,176.79351806640625,17.09000015258789,33,0.0001
35,2.232123,174.54295349121094,17.809999465942383,34,0.0001
36,2.263465,173.480224609375,18.0,35,0.0001
37,2.1594634,171.4481201171875,18.369998931884766,36,0.0001
38,2.1007824,169.5824737548828,19.369998931884766,37,0.0001
39,2.1182735,170.19224548339844,19.5,38,0.0001
40,2.1490424,169.19265747070312,19.229999542236328,39,0.0001
41,2.2909591,167.75506591796875,20.209999084472656,40,0.0001
42,2.140072,166.67681884765625,20.170000076293945,41,0.0001
43,2.2727845,166.69903564453125,20.029998779296875,42,0.0001
44,2.247439,165.5321502685547,21.100000381469727,43,0.0001
45,2.054192,164.8570098876953,20.469999313354492,44,0.0001
46,2.0513213,165.08192443847656,20.43000030517578,45,0.0001
47,2.0534372,163.8312225341797,20.619998931884766,46,0.0001
48,1.9852549,163.14292907714844,20.809999465942383,47,0.0001
49,2.1569061,161.88079833984375,21.56999969482422,48,0.0001
50,2.026684,161.44918823242188,20.850000381469727,49,0.0001
51,1.9859501,160.1131591796875,22.119998931884766,50,0.0001
52,2.062799,160.44615173339844,21.0,51,0.0001
53,1.9588158,158.8330841064453,22.01999855041504,52,0.0001
54,2.0022593,159.37086486816406,21.350000381469727,53,0.0001
55,1.9726257,158.70945739746094,21.26999855041504,54,0.0001
56,1.9863609,157.3011932373047,22.06999969482422,55,0.0001
57,2.0020854,157.7417755126953,22.350000381469727,56,0.0001
58,1.9278288,156.02993774414062,22.829999923706055,57,0.0001
59,1.991218,157.20858764648438,22.15999984741211,58,0.0001
60,2.0149047,155.52499389648438,23.119998931884766,59,0.0001
61,1.9382786,156.071533203125,23.439998626708984,60,0.0001
62,1.992986,154.6162567138672,23.40999984741211,61,0.0001
63,2.0418692,154.2667236328125,23.489999771118164,62,0.0001
64,1.9092541,154.38259887695312,24.189998626708984,63,0.0001
65,1.9598614,154.08905029296875,22.849998474121094,64,0.0001
66,1.9570158,153.47364807128906,24.099998474121094,65,0.0001
67,1.9215376,153.1422882080078,23.469999313354492,66,0.0001
68,1.9556814,153.0879669189453,24.53999900817871,67,0.0001
69,1.9566939,153.05343627929688,23.68000030517578,68,0.0001
70,1.8693231,152.33773803710938,24.849998474121094,69,0.0001
71,1.9105413,151.9050750732422,24.549999237060547,70,0.0001
72,1.8373616,151.80043029785156,24.260000228881836,71,0.0001
73,2.0025086,151.773681640625,24.670000076293945,72,0.0001
74,2.033164,152.28076171875,24.579999923706055,73,0.0001
75,1.9723151,151.2761688232422,25.049999237060547,74,0.0001
